Max fitness Count,Generation Number,Epochs,Population Size,Selection Type,Tournament Size,Crossover Type,Crossover Probability,Mutation Type,Mutation Probability,Structure,Number of Layers,Input Layer,Output Layer,Train Time,Accuracy
100,1,1,10,tournament,7,single_point,0.5,structure_change,0.2,"[50, 94]",2,784,10,5.02,93.02
100,2,1,10,tournament,7,single_point,0.5,structure_change,0.2,"[95, 22]",2,784,10,4.97,96.67
100,3,1,10,tournament,7,single_point,0.5,structure_change,0.2,"[95, 22, 113, 34]",4,784,10,4.91,97.3
100,4,1,10,tournament,7,single_point,0.5,structure_change,0.2,"[95, 22, 113, 34, 74, 66]",6,784,10,4.94,97.18
100,5,1,10,tournament,7,single_point,0.5,structure_change,0.2,"[95, 22, 34, 74, 66, 43]",6,784,10,4.91,97.5
